word	symbol	source	hgnc_symbol	entrez
CML	CML	hgnc_alias_symbol	BCR	613
BMP4	BMP4	hgnc_symbol	BMP4	652
BMP2	BMP2	hgnc_symbol	BMP2	650
BMP2	BMP2	hgnc_symbol	BMP2	650
BMP4	BMP4	hgnc_symbol	BMP4	652
P-Smad	SMAD	bioentities_symbol	SMAD1	4086
P-Smad	SMAD	bioentities_symbol	SMAD2	4087
P-Smad	SMAD	bioentities_symbol	SMAD5	4090
P-Smad	SMAD	bioentities_symbol	SMAD6	4091
P-Smad	SMAD	bioentities_symbol	SMAD9	4093
P-Smad	SMAD	bioentities_symbol	SMAD3	4088
P-Smad	SMAD	bioentities_symbol	SMAD4	4089
P-Smad	SMAD	bioentities_symbol	SMAD7	4092
P-Stat3	STAT3	hgnc_symbol	STAT3	6774
Jak2	JAK2	hgnc_symbol	JAK2	3717
P-Stat3	STAT3	hgnc_symbol	STAT3	6774
Jak2	JAK2	hgnc_symbol	JAK2	3717
