word	symbol	source	hgnc_symbol	entrez
AKT	AKT	bioentities_symbol	AKT2	208
IRS	IRS	bioentities_symbol	IRS4	8471
AKT	AKT	bioentities_symbol	AKT1	207
IRS	IRS	bioentities_symbol	IRS1	3667
(MYC	MYC	hgnc_symbol	MYC	4609
PP2CA	PP2CA	hgnc_alias_symbol	PPM1A	5494
Gap	GAP	hgnc_alias_symbol	RASA1	5921
VEGF	VEGF	bioentities_symbol	VEGFA	7422
VEGF	VEGF	bioentities_symbol	VEGFB	7423
VEGF	VEGF	bioentities_symbol	VEGFC	7424
PRKCA	PRKCA	hgnc_symbol	PRKCA	5578
TGB	TGB	hgnc_alias_symbol	PPBP	5473
TJP1	TJP1	hgnc_symbol	TJP1	7082
TNC	TNC	hgnc_symbol	TNC	3371
XIAP	XIAP	hgnc_symbol	XIAP	331
KDR	KDR	hgnc_symbol	KDR	3791
KRAS	KRAS	hgnc_symbol	KRAS	3845
VCL	VCL	hgnc_symbol	VCL	7414
VEGF	VEGF	bioentities_symbol	VEGFD	2277
VEGF	VEGF	bioentities_symbol	PGF	5228
AKT	AKT	bioentities_symbol	AKT3	10000
TP53	TP53	hgnc_symbol	TP53	7157
PTEN	PTEN	hgnc_symbol	PTEN	5728
FYN	FYN	hgnc_symbol	FYN	2534
TNR	TNR	hgnc_symbol	TNR	7143
MAPa	MAPA	hgnc_alias_symbol	LRRC25	126364
IRS	IRS	bioentities_symbol	IRS2	8660
SaC	SAC	hgnc_alias_symbol	ADCY10	55811
VASP	VASP	hgnc_symbol	VASP	7408
