word	symbol	source	hgnc_symbol	entrez
P13K)	PI3K	bioentities_symbol	PIK3CA	5290
P13K)	PI3K	bioentities_symbol	PIK3CG	5294
P13K)	PI3K	bioentities_symbol	PIK3R3	8503
P13K)	PI3K	bioentities_symbol	PIK3R4	30849
P13K)	PI3K	bioentities_symbol	PIK3CB	5291
P13K)	PI3K	bioentities_symbol	PIK3CD	5293
P13K)	PI3K	bioentities_symbol	PIK3R5	23533
P13K)	PI3K	bioentities_symbol	PIK3R6	146850
Akt	AKT	bioentities_symbol	AKT2	208
Akt	AKT	bioentities_symbol	AKT3	10000
Akt	AKT	bioentities_symbol	AKT1	207
p53	p53	hgnc_alias_symbol	TP53	7157
Вах	BAX	hgnc_symbol	BAX	581
JNK	JNK	bioentities_symbol	MAPK8	5599
JNK	JNK	bioentities_symbol	MAPK9	5601
JNK	JNK	bioentities_symbol	MAPK10	5602
SIRT3	SIRT3	hgnc_symbol	SIRT3	23410
CAT	CAT	hgnc_symbol	CAT	847
IL-1B	IL-1B	hgnc_alias_symbol	IL1B	3553
TOM	TOM	hgnc_alias_symbol	PRPF6	24148
