word	symbol	source	hgnc_symbol	entrez
PI3K/MTOR	MTOR	hgnc_symbol	MTOR	2475
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3R6	146850
Atg16L1	ATG16L1	hgnc_symbol	ATG16L1	55054
Atg12	ATG12	hgnc_symbol	ATG12	9140
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3CB	5291
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3R5	23533
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3R4	30849
LC3	LC3	hgnc_alias_symbol	MAP1LC3A	84557
Atg5	ATG5	hgnc_symbol	ATG5	9474
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3CD	5293
Atg13	ATG13	hgnc_symbol	ATG13	9776
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3R3	8503
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3CA	5290
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3CG	5294
