word	symbol	source	hgnc_symbol	entrez
CEBP	CEBP	bioentities_symbol	CEBPE	1053
CEBP	CEBP	bioentities_symbol	CEBPG	1054
IL6	IL6	hgnc_symbol	IL6	3569
CEBP	CEBP	bioentities_symbol	CEBPB	1051
CEBP	CEBP	bioentities_symbol	CEBPA	1050
NFKB	NFKB	bioentities_symbol	NFKB1	4790
NFKBIA	NFKBIA	hgnc_symbol	NFKBIA	4792
NFKB	NFKB	bioentities_symbol	RELB	5971
NFKB	NFKB	bioentities_symbol	REL	5966
CEBP	CEBP	bioentities_symbol	CEBPD	1052
TFEB	TFEB	hgnc_symbol	TFEB	7942
SERPINA1	SERPINA1	hgnc_symbol	SERPINA1	5265
NFKB	NFKB	bioentities_symbol	NFKB2	4791
NFKB	NFKB	bioentities_symbol	RELA	5970
NFKB1	NFKB1	hgnc_symbol	NFKB1	4790
RELA	RELA	hgnc_symbol	RELA	5970
