word	symbol	source	hgnc_symbol	entrez
STAT	STAT	bioentities_symbol	STAT3	6774
STAT	STAT	bioentities_symbol	STAT1	6772
STAT	STAT	bioentities_symbol	STAT5B	6777
JAK	JAK	bioentities_symbol	JAK1	3716
STAT	STAT	bioentities_symbol	STAT2	6773
STAT	STAT	bioentities_symbol	STAT4	6775
STAT	STAT	bioentities_symbol	STAT5A	6776
SHP-1	SHP-1	hgnc_alias_symbol	PTPN6	5777
SOCS-1	SOCS-1	hgnc_alias_symbol	SOCS1	8651
JAK	JAK	bioentities_symbol	TYK2	7297
JAK	JAK	bioentities_symbol	JAK2	3717
JAK	JAK	bioentities_symbol	JAK3	3718
Bcl-6	BCL6	hgnc_symbol	BCL6	604
STAT	STAT	bioentities_symbol	STAT6	6778
CIS	CIS	hgnc_alias_symbol	CISH	1154
