word	symbol	source	hgnc_symbol	entrez
DAXX	DAXX	hgnc_symbol	DAXX	1616
fan	FAN	hgnc_alias_symbol	NSMAF	8439
HOA	HOA	hgnc_alias_symbol	MATN3	4148
CHOP	CHOP	hgnc_alias_symbol	DDIT3	1649
TRAF	TRAF	bioentities_symbol	TRAF3	7187
TRAF	TRAF	bioentities_symbol	TRAF6	7189
HTRA	HtrA	hgnc_alias_symbol	HTRA1	5654
TRAF	TRAF	bioentities_symbol	TRAF4	9618
Inis	INI	hgnc_alias_symbol	PHF5A	84844
MAPE	MAPE	hgnc_prev_symbol	PRAME	23532
TRAF	TRAF	bioentities_symbol	TRAF7	84231
PARF	Parf	hgnc_alias_symbol	RABL6	55684
pem	PEM	hgnc_alias_symbol	MUC1	4582
PUMA	PUMA	hgnc_alias_symbol	BBC3	27113
MARE	MARE	hgnc_alias_symbol	NPRL3	8131
ARTS	ARTS	hgnc_alias_symbol	SEPT4	5414
TRAF	TRAF	bioentities_symbol	TRAF2	7186
TRAF	TRAF	bioentities_symbol	TRAF5	7188
TRAF	TRAF	bioentities_symbol	TRAF1	7185
