word	symbol	source	hgnc_symbol	entrez
JNK&p38	JNK	bioentities_symbol	MAPK9	5601
LOX-1	LOX-1	hgnc_alias_symbol	OLR1	4973
JNK&p38	JNK	bioentities_symbol	MAPK8	5599
p38	p38	bioentities_symbol	MAPK12	6300
RARS	RARS	hgnc_symbol	RARS	5917
TTR	TTR	hgnc_symbol	TTR	7276
JNK&p38	JNK	bioentities_symbol	MAPK10	5602
CRBP1	CRBP1	hgnc_alias_symbol	RBP1	5947
STRA6	STRA6	hgnc_symbol	STRA6	64220
p38	p38	bioentities_symbol	MAPK11	5600
p38	p38	bioentities_symbol	MAPK13	5603
p38	p38	bioentities_symbol	MAPK14	1432
RBP4	RBP4	hgnc_symbol	RBP4	5950
