word	symbol	source	hgnc_symbol	entrez
PTGER2	PTGER2	hgnc_symbol	PTGER2	5732
NF-kB	NFKB	bioentities_symbol	NFKB1	4790
NF-kB	NFKB	bioentities_symbol	NFKB2	4791
NF-kB	NFKB	bioentities_symbol	REL	5966
NF-kB	NFKB	bioentities_symbol	RELA	5970
NF-kB	NFKB	bioentities_symbol	RELB	5971
NF-kB	NFKB	bioentities_symbol	NFKB1	4790
NF-kB	NFKB	bioentities_symbol	NFKB2	4791
NF-kB	NFKB	bioentities_symbol	REL	5966
NF-kB	NFKB	bioentities_symbol	RELA	5970
NF-kB	NFKB	bioentities_symbol	RELB	5971
СYP19	CYP19	hgnc_prev_symbol	CYP19A1	1588
C-myc	MYC	hgnc_symbol	MYC	4609
p-STAT3	STAT3	hgnc_symbol	STAT3	6774
MMP2	MMP2	hgnc_symbol	MMP2	4313
MMP9	MMP9	hgnc_symbol	MMP9	4318
PTGER2	PTGER2	hgnc_symbol	PTGER2	5732
