word	symbol	source	hgnc_symbol	entrez
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3R6	146850
PTEN	PTEN	hgnc_symbol	PTEN	5728
PI3K/MTOR	MTOR	hgnc_symbol	MTOR	2475
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3R4	30849
MDM2	MDM2	hgnc_symbol	MDM2	4193
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3CB	5291
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3CD	5293
p53	p53	hgnc_alias_symbol	TP53	7157
ING1	ING1	hgnc_symbol	ING1	3621
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3R3	8503
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3R5	23533
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3CA	5290
PI3K/MTORpathway	PI3K	bioentities_symbol	PIK3CG	5294
BCL2	BCL2	hgnc_symbol	BCL2	596
