word	symbol	source	hgnc_symbol	entrez
FAK/PI3K/Aktsignaling	PI3K	bioentities_symbol	PIK3CA	5290
FAK/PI3K/Aktsignaling	PI3K	bioentities_symbol	PIK3CG	5294
FAK/PI3K/Aktsignaling	PI3K	bioentities_symbol	PIK3R5	23533
FAK/PI3K/Aktsignaling	PI3K	bioentities_symbol	PIK3R4	30849
FAK/PI3K/Aktsignaling	PI3K	bioentities_symbol	PIK3CD	5293
FAK/PI3K/Aktsignaling	FAK	hgnc_alias_symbol	PTK2	5747
FAK/PI3K/Aktsignaling	PI3K	bioentities_symbol	PIK3R3	8503
FAK/PI3K/Aktsignaling	PI3K	bioentities_symbol	PIK3R6	146850
FAK/PI3K/Aktsignaling	PI3K	bioentities_symbol	PIK3CB	5291
UPAR	UPAR	hgnc_alias_symbol	PLAUR	5329
